order_id,product_id,quantity,price,discount,total_price
880,12,1,1645.78,0,1645.78
881,86,2,4925.27,0.2,7880.43
881,206,3,789.54,0.1,2131.76
881,52,1,4453.5,0.1,4008.15
881,8,3,1531.1,0.1,4133.97
882,239,1,3599.71,0.1,3239.74
882,9,1,2541.75,0,2541.75
882,158,3,3200.7,0.2,7681.68
883,162,3,3712.96,0.1,10024.99
883,128,1,4900.43,0.1,4410.39
883,119,2,822.62,0.2,1316.19
883,48,3,1103.95,0.2,2649.48
883,161,2,2773.7,0.2,4437.92
884,221,2,3628.31,0.2,5805.3
884,226,2,2658.25,0,5316.5
884,117,1,2823.36,0.1,2541.02
884,222,1,3519.57,0.1,3167.61
885,195,3,1333.33,0.2,3199.99
885,283,2,1366.35,0,2732.7
885,39,1,1788.8,0,1788.8
886,220,2,2980.59,0.2,4768.94
886,14,2,4246.91,0,8493.82
886,21,1,2599.67,0,2599.67
886,26,1,1802.56,0.1,1622.3
886,27,2,4687.97,0.1,8438.35
887,22,3,3109.21,0.1,8394.87
887,2,1,162.86,0.1,146.57
888,199,3,1706.15,0,5118.45
888,257,1,4439.91,0.2,3551.93
888,90,3,183.24,0.1,494.75
888,129,1,2531.28,0.1,2278.15
888,175,1,797.23,0.2,637.78
889,182,1,2659.11,0.2,2127.29
889,37,2,3070.15,0.2,4912.24
889,261,1,3503.75,0.1,3153.38
889,13,3,3075.58,0.1,8304.07
889,150,3,1188.32,0.2,2851.97
890,72,2,694.52,0,1389.04
890,173,1,3917.1,0.1,3525.39
890,280,1,990.64,0.1,891.58
890,200,3,456.13,0.2,1094.71
890,110,2,478.85,0,957.7
891,149,3,4047.23,0.2,9713.35
891,140,2,2103.47,0.2,3365.55
891,15,1,2876.77,0,2876.77
891,213,2,2436.3,0.2,3898.08
891,87,2,2631.45,0,5262.9
892,96,1,4243.67,0.2,3394.94
893,154,1,3505.06,0.2,2804.05
893,287,2,4626.22,0,9252.44
894,151,2,4406.48,0,8812.96
894,53,1,4303.7,0.2,3442.96
895,188,2,270.55,0.1,486.99
895,285,2,2791.44,0.2,4466.3
896,135,2,1279.65,0.2,2047.44
896,17,3,2227.3,0.2,5345.52
896,190,2,1962.53,0,3925.06
896,18,2,534.95,0.2,855.92
896,34,2,3132.01,0.2,5011.22
897,93,1,4086.52,0.1,3677.87
897,83,1,4022.4,0.1,3620.16
898,1,1,1571.14,0,1571.14
899,162,2,3712.96,0.2,5940.74
899,136,3,835.08,0.1,2254.72
899,15,1,2876.77,0,2876.77
899,129,1,2531.28,0,2531.28
900,150,2,1188.32,0.1,2138.98
900,116,2,4729.75,0.1,8513.55
900,112,1,2686.4,0,2686.4
900,107,2,171.93,0,343.86
900,278,2,2540.74,0.1,4573.33
901,22,3,3109.21,0.1,8394.87
901,245,3,4842.81,0,14528.43
901,105,1,985.57,0.1,887.01
901,167,2,3968.26,0.1,7142.87
902,115,2,2411.4,0,4822.8
903,209,1,4282.34,0.1,3854.11
903,94,1,2572.33,0,2572.33
903,134,2,1581.19,0,3162.38
904,228,3,4818.58,0.1,13010.17
904,85,1,4346.15,0,4346.15
904,134,1,1581.19,0.1,1423.07
905,250,2,2498.75,0.2,3998
905,283,1,1366.35,0,1366.35
905,282,1,3926.46,0.1,3533.81
906,275,3,1095.75,0,3287.25
906,177,3,1279.69,0.2,3071.26
906,185,2,1406.51,0.2,2250.42
907,25,1,2807.38,0.2,2245.9
907,77,3,3082.83,0.2,7398.79
907,121,2,2781.54,0,5563.08
907,103,3,1726.45,0.1,4661.42
908,75,2,3915.6,0.2,6264.96
909,298,2,2955.32,0,5910.64
909,56,3,886.8,0.1,2394.36
909,135,3,1279.65,0.1,3455.06
909,63,3,4344.14,0.2,10425.94
909,97,1,1334.43,0.1,1200.99
910,201,3,3328.08,0.2,7987.39
910,8,1,1531.1,0.1,1377.99
911,90,1,183.24,0.2,146.59
912,6,2,905.68,0.1,1630.22
912,258,3,3042.51,0,9127.53
912,29,3,708.63,0.1,1913.3
912,110,3,478.85,0.2,1149.24
912,206,2,789.54,0.1,1421.17
913,116,3,4729.75,0.2,11351.4
913,48,1,1103.95,0.1,993.56
913,253,3,655.15,0,1965.45
913,177,1,1279.69,0.1,1151.72
913,228,2,4818.58,0.2,7709.73
914,123,1,823.42,0.1,741.08
915,142,1,2632.44,0.1,2369.2
915,110,2,478.85,0.1,861.93
915,115,2,2411.4,0.1,4340.52
915,296,1,693.33,0,693.33
916,192,1,1974.7,0,1974.7
916,160,1,961.86,0.1,865.67
917,194,2,2773.23,0,5546.46
917,103,1,1726.45,0.2,1381.16
917,179,3,3748.16,0,11244.48
918,124,3,319.5,0.1,862.65
918,21,1,2599.67,0.1,2339.7
918,35,1,147.11,0,147.11
918,47,2,2238.71,0.1,4029.68
918,176,1,4859.23,0.1,4373.31
919,162,1,3712.96,0,3712.96
920,2,2,162.86,0.2,260.58
920,26,3,1802.56,0.2,4326.14
921,258,1,3042.51,0,3042.51
922,76,1,3589.68,0.1,3230.71
922,106,2,1023.38,0.1,1842.08
922,50,3,4334.05,0,13002.15
922,99,1,648.26,0.2,518.61
922,213,2,2436.3,0.1,4385.34
923,282,1,3926.46,0.1,3533.81
923,228,1,4818.58,0.2,3854.86
923,141,3,1689.08,0.2,4053.79
924,140,3,2103.47,0.2,5048.33
924,199,3,1706.15,0,5118.45
925,281,3,914.17,0,2742.51
925,98,2,1535.92,0.2,2457.47
925,31,3,3542.58,0.2,8502.19
925,58,2,3807.05,0.2,6091.28
925,1,1,1571.14,0.1,1414.03
926,83,2,4022.4,0,8044.8
926,131,3,2349.61,0,7048.83
926,66,1,610.55,0,610.55
926,297,1,4780.41,0.1,4302.37
926,253,2,655.15,0.2,1048.24
927,288,1,4205.02,0.2,3364.02
927,292,2,4156.58,0.2,6650.53
927,48,1,1103.95,0.2,883.16
927,124,1,319.5,0.1,287.55
927,13,2,3075.58,0,6151.16
928,282,1,3926.46,0.2,3141.17
928,178,1,113.25,0.1,101.92
928,127,3,4510.8,0.1,12179.16
929,41,2,4424.05,0,8848.1
929,216,1,1354.53,0.2,1083.62
929,221,1,3628.31,0,3628.31
929,190,2,1962.53,0.2,3140.05
930,173,1,3917.1,0,3917.1
931,105,1,985.57,0.1,887.01
931,204,3,2819.85,0,8459.55
931,187,3,4233.39,0.2,10160.14
931,88,1,555.9,0.1,500.31
932,50,3,4334.05,0,13002.15
932,77,3,3082.83,0,9248.49
933,105,2,985.57,0,1971.14
934,249,3,2443.3,0.2,5863.92
934,23,3,4414.98,0.2,10595.95
934,155,1,2767.71,0,2767.71
934,47,1,2238.71,0.2,1790.97
935,258,3,3042.51,0,9127.53
935,195,1,1333.33,0.2,1066.66
935,185,2,1406.51,0.2,2250.42
936,49,2,1365.91,0,2731.82
937,231,3,671.34,0.1,1812.62
938,8,1,1531.1,0,1531.1
938,174,1,4378.44,0.1,3940.6
938,280,1,990.64,0.2,792.51
938,106,2,1023.38,0.2,1637.41
938,1,3,1571.14,0.2,3770.74
939,129,2,2531.28,0,5062.56
939,240,1,1075.21,0.1,967.69
939,28,1,626.91,0,626.91
939,245,2,4842.81,0.1,8717.06
940,267,1,4752.35,0.2,3801.88
941,75,2,3915.6,0.2,6264.96
941,233,3,3048.45,0,9145.35
941,172,1,4013.49,0,4013.49
942,136,3,835.08,0.2,2004.19
942,130,1,3052.06,0.2,2441.65
943,248,1,1314.7,0.2,1051.76
943,234,3,1752.01,0.2,4204.82
943,177,1,1279.69,0.1,1151.72
943,156,2,4614.81,0.1,8306.66
943,241,1,4140.57,0.1,3726.51
944,199,1,1706.15,0.2,1364.92
945,5,2,4696.11,0,9392.22
945,76,1,3589.68,0.2,2871.74
945,240,2,1075.21,0.1,1935.38
946,6,3,905.68,0.2,2173.63
946,244,2,3623.71,0.2,5797.94
947,183,2,2480.1,0.2,3968.16
948,82,1,716.07,0.2,572.86
948,159,2,807.72,0.1,1453.9
949,198,2,2228.32,0,4456.64
949,24,2,4661.82,0.2,7458.91
949,267,3,4752.35,0.1,12831.35
950,150,3,1188.32,0.1,3208.46
950,179,3,3748.16,0,11244.48
950,239,1,3599.71,0.1,3239.74
951,21,1,2599.67,0.1,2339.7
951,36,2,649.16,0.1,1168.49
951,269,2,4355.56,0.2,6968.9
952,216,3,1354.53,0.1,3657.23
953,59,2,2724.81,0,5449.62
953,166,2,1655.44,0,3310.88
953,122,3,1254.11,0.1,3386.1
953,293,3,3384.67,0,10154.01
953,22,3,3109.21,0.1,8394.87
954,9,2,2541.75,0,5083.5
954,196,3,415.32,0.1,1121.36
954,128,2,4900.43,0,9800.86
954,153,2,4053.91,0.1,7297.04
955,88,3,555.9,0.1,1500.93
955,83,2,4022.4,0.2,6435.84
955,101,1,3677.55,0,3677.55
956,131,2,2349.61,0.2,3759.38
956,180,2,655.78,0.2,1049.25
957,8,2,1531.1,0.2,2449.76
957,83,1,4022.4,0,4022.4
957,239,3,3599.71,0,10799.13
957,85,2,4346.15,0.2,6953.84
957,57,1,924.14,0,924.14
958,209,1,4282.34,0.2,3425.87
958,97,1,1334.43,0.2,1067.54
958,192,1,1974.7,0.2,1579.76
959,277,2,3435.47,0,6870.94
959,161,3,2773.7,0,8321.1
959,213,2,2436.3,0.1,4385.34
960,249,2,2443.3,0,4886.6
960,156,2,4614.81,0.2,7383.7
960,164,3,816.74,0.2,1960.18
960,218,1,693.44,0.1,624.1
960,27,2,4687.97,0.1,8438.35
961,136,3,835.08,0,2505.24
961,129,2,2531.28,0.2,4050.05
961,47,2,2238.71,0,4477.42
961,83,1,4022.4,0,4022.4
962,267,1,4752.35,0,4752.35
962,94,3,2572.33,0.2,6173.59
962,154,2,3505.06,0,7010.12
962,158,2,3200.7,0,6401.4
963,259,1,2977.48,0.2,2381.98
964,285,3,2791.44,0,8374.32
964,218,2,693.44,0.2,1109.5
964,105,3,985.57,0,2956.71
964,179,2,3748.16,0.1,6746.69
964,267,1,4752.35,0.2,3801.88
965,278,2,2540.74,0.2,4065.18
965,232,2,3920.49,0.1,7056.88
965,38,2,1830.1,0.2,2928.16
965,16,1,3952.33,0,3952.33
965,212,1,3691.31,0.1,3322.18
966,57,3,924.14,0.1,2495.18
966,61,3,3565.73,0.1,9627.47
966,114,1,2450.58,0,2450.58
966,43,2,241.69,0.1,435.04
966,179,3,3748.16,0,11244.48
967,295,3,2343.7,0.2,5624.88
967,195,1,1333.33,0,1333.33
967,173,2,3917.1,0,7834.2
968,56,1,886.8,0,886.8
968,7,1,2977.47,0,2977.47
968,173,3,3917.1,0.1,10576.17
968,284,3,1844.85,0.1,4981.09
968,297,3,4780.41,0,14341.23
969,116,1,4729.75,0.1,4256.78
970,53,3,4303.7,0.1,11619.99
971,121,1,2781.54,0.1,2503.39
971,176,2,4859.23,0.2,7774.77
971,136,2,835.08,0.2,1336.13
971,89,1,130.17,0.2,104.14
972,154,2,3505.06,0.1,6309.11
972,96,3,4243.67,0.2,10184.81
972,134,2,1581.19,0.2,2529.9
973,281,3,914.17,0.2,2194.01
973,136,3,835.08,0,2505.24
974,24,3,4661.82,0,13985.46
974,79,2,2449.85,0.2,3919.76
974,68,2,998.72,0.2,1597.95
974,187,2,4233.39,0.2,6773.42
975,97,3,1334.43,0.2,3202.63
976,153,3,4053.91,0.2,9729.38
976,110,3,478.85,0.2,1149.24
977,58,1,3807.05,0.2,3045.64
977,56,3,886.8,0,2660.4
977,180,2,655.78,0,1311.56
978,81,1,709.48,0.1,638.53
978,89,3,130.17,0,390.51
979,227,3,4186.52,0,12559.56
979,25,3,2807.38,0.1,7579.93
979,265,1,3805.03,0,3805.03
979,191,1,2272.49,0,2272.49
980,254,3,1160.5,0.1,3133.35
980,73,2,4378.53,0.1,7881.35
980,54,2,954.56,0,1909.12
980,226,3,2658.25,0,7974.75
981,52,1,4453.5,0.2,3562.8
981,98,2,1535.92,0.1,2764.66
981,177,3,1279.69,0.1,3455.16
982,255,3,634.26,0.2,1522.22
983,110,2,478.85,0.2,766.16
983,20,2,670.4,0.1,1206.72
984,174,1,4378.44,0.2,3502.75
984,244,3,3623.71,0,10871.13
984,233,2,3048.45,0,6096.9
984,176,2,4859.23,0.2,7774.77
984,76,3,3589.68,0,10769.04
985,72,3,694.52,0.2,1666.85
985,265,2,3805.03,0,7610.06
986,112,2,2686.4,0,5372.8
986,165,2,1745.41,0.1,3141.74
986,106,2,1023.38,0.2,1637.41
986,207,2,4279.16,0.2,6846.66
986,36,2,649.16,0,1298.32
987,116,3,4729.75,0.2,11351.4
987,169,1,4666.14,0.2,3732.91
987,228,1,4818.58,0.2,3854.86
987,202,1,1540.48,0,1540.48
988,39,1,1788.8,0,1788.8
988,37,1,3070.15,0.1,2763.14
989,27,1,4687.97,0.1,4219.17
989,130,1,3052.06,0.1,2746.85
989,54,2,954.56,0.2,1527.3
990,95,1,1944.44,0.2,1555.55
990,78,1,3855.59,0.2,3084.47
991,260,1,4129.31,0.2,3303.45
992,235,1,1157.47,0.1,1041.72
992,23,3,4414.98,0.1,11920.45
992,35,2,147.11,0,294.22
992,111,1,132.09,0.1,118.88
992,237,1,3100.61,0.2,2480.49
993,34,1,3132.01,0.1,2818.81
993,257,1,4439.91,0.1,3995.92
993,219,3,134.79,0,404.37
993,277,2,3435.47,0,6870.94
993,121,2,2781.54,0,5563.08
994,1,1,1571.14,0,1571.14
995,253,3,655.15,0.1,1768.9
995,228,3,4818.58,0,14455.74
995,6,3,905.68,0.1,2445.34
995,194,2,2773.23,0.1,4991.81
995,2,2,162.86,0.2,260.58
996,249,3,2443.3,0,7329.9
996,107,2,171.93,0.1,309.47
996,226,3,2658.25,0.2,6379.8
996,247,1,2671.22,0,2671.22
996,161,1,2773.7,0.1,2496.33
997,118,3,2699.14,0.2,6477.94
997,210,2,161.58,0.2,258.53
998,212,1,3691.31,0.2,2953.05
998,111,2,132.09,0,264.18
998,277,3,3435.47,0,10306.41
998,271,2,4563.65,0,9127.3
998,210,3,161.58,0.1,436.27
999,271,3,4563.65,0.2,10952.76
999,130,3,3052.06,0,9156.18
999,245,2,4842.81,0.1,8717.06
1000,187,3,4233.39,0.2,10160.14
1000,209,1,4282.34,0,4282.34
1000,252,3,3127.93,0.2,7507.03
1001,268,3,4342.22,0,13026.66
1001,166,1,1655.44,0.2,1324.35
1002,256,1,340.75,0.1,306.68
1002,119,1,822.62,0.1,740.36
1003,127,1,4510.8,0,4510.8
1003,84,1,3865.55,0.1,3479
1003,8,2,1531.1,0.2,2449.76
1003,195,2,1333.33,0.1,2399.99
1003,112,2,2686.4,0.2,4298.24
1004,281,2,914.17,0.2,1462.67
1004,28,1,626.91,0.1,564.22
1004,164,1,816.74,0.1,735.07
1005,35,3,147.11,0,441.33
1006,12,2,1645.78,0.2,2633.25
1006,153,2,4053.91,0.1,7297.04
1006,108,3,3213.87,0.1,8677.45
1007,90,3,183.24,0,549.72
1007,15,2,2876.77,0.2,4602.83
1007,298,3,2955.32,0,8865.96
1008,112,1,2686.4,0.1,2417.76
1008,59,1,2724.81,0.1,2452.33
1008,198,2,2228.32,0.1,4010.98
1009,179,2,3748.16,0,7496.32
1009,125,1,1471.63,0,1471.63
1009,94,2,2572.33,0.2,4115.73
1009,32,2,3229.2,0.1,5812.56
1010,203,3,4122.66,0,12367.98
1011,159,2,807.72,0.1,1453.9
1011,100,1,4054.92,0.2,3243.94
1012,299,1,2527.49,0.1,2274.74
1012,11,3,4126.24,0.2,9902.98
1012,34,3,3132.01,0.1,8456.43
1013,98,1,1535.92,0.2,1228.74
1013,131,1,2349.61,0.1,2114.65
1014,286,3,3079.76,0.1,8315.35
1014,254,1,1160.5,0.1,1044.45
1014,61,2,3565.73,0.2,5705.17
1015,161,1,2773.7,0.2,2218.96
1015,228,3,4818.58,0.1,13010.17
1015,276,1,2930.01,0,2930.01
1015,290,2,1966.47,0.1,3539.65
1016,12,3,1645.78,0.2,3949.87
1016,129,1,2531.28,0.1,2278.15
1016,166,2,1655.44,0,3310.88
1017,7,1,2977.47,0,2977.47
1017,77,2,3082.83,0.2,4932.53
1017,165,2,1745.41,0.1,3141.74
1017,209,1,4282.34,0.2,3425.87
1018,226,1,2658.25,0.2,2126.6
1018,129,2,2531.28,0.2,4050.05
1018,196,3,415.32,0.1,1121.36
1018,127,2,4510.8,0.2,7217.28
1018,112,2,2686.4,0.2,4298.24
1019,113,3,180.63,0,541.89
1019,114,3,2450.58,0.1,6616.57
1019,11,1,4126.24,0.1,3713.62
1020,259,3,2977.48,0.2,7145.95
1020,102,1,1655.92,0.2,1324.74
1020,137,2,1005.84,0,2011.68
1021,266,1,1513.44,0,1513.44
1021,178,1,113.25,0,113.25
1022,257,2,4439.91,0.1,7991.84
1023,248,2,1314.7,0,2629.4
1023,228,2,4818.58,0.1,8673.44
1023,261,2,3503.75,0,7007.5
1024,40,3,1192.17,0,3576.51
1024,207,1,4279.16,0,4279.16
1024,263,2,3765.62,0,7531.24
1025,259,1,2977.48,0.2,2381.98
1025,228,1,4818.58,0.2,3854.86
1025,197,3,3435.53,0.2,8245.27
1025,33,2,1950.06,0.1,3510.11
1025,187,1,4233.39,0.1,3810.05
1026,281,2,914.17,0,1828.34
1026,59,3,2724.81,0.2,6539.54
1026,246,3,358.61,0,1075.83
1026,97,2,1334.43,0.2,2135.09
1026,53,3,4303.7,0,12911.1
1027,64,3,2393.81,0.1,6463.29
1027,61,1,3565.73,0.2,2852.58
1027,83,3,4022.4,0.1,10860.48
1027,10,2,4384.24,0,8768.48
1027,30,2,4638.28,0,9276.56
1028,18,1,534.95,0,534.95
1028,263,3,3765.62,0.2,9037.49
1029,189,1,2918.36,0,2918.36
1029,54,3,954.56,0.2,2290.94
1029,178,3,113.25,0.1,305.78
1029,55,2,4758.22,0.2,7613.15
1029,19,1,175.58,0.1,158.02
1030,70,1,2565.16,0,2565.16
1031,76,1,3589.68,0.1,3230.71
1031,182,3,2659.11,0.1,7179.6
1032,51,3,3723.25,0.1,10052.77
1032,28,3,626.91,0.2,1504.58
1032,80,3,2157.78,0.2,5178.67
1033,138,2,1616.24,0.2,2585.98
1034,290,1,1966.47,0.2,1573.18
1034,124,1,319.5,0.1,287.55
1034,83,3,4022.4,0.1,10860.48
1034,183,1,2480.1,0.1,2232.09
1034,202,1,1540.48,0.1,1386.43
1035,233,1,3048.45,0.2,2438.76
1035,23,1,4414.98,0.1,3973.48
1035,212,3,3691.31,0.1,9966.54
1035,258,1,3042.51,0,3042.51
1035,13,2,3075.58,0,6151.16
1036,67,2,1384.47,0,2768.94
1036,83,1,4022.4,0.1,3620.16
1036,1,3,1571.14,0.1,4242.08
1036,168,1,1435,0.2,1148
1036,9,3,2541.75,0,7625.25
1037,148,3,2047.04,0.2,4912.9
1037,221,1,3628.31,0.1,3265.48
1037,71,1,3792.47,0.2,3033.98
1037,296,3,693.33,0,2079.99
1038,51,2,3723.25,0.1,6701.85
1039,205,2,1317.26,0.2,2107.62
1039,276,2,2930.01,0.1,5274.02
1039,226,3,2658.25,0.1,7177.28
1040,73,2,4378.53,0,8757.06
1041,208,1,2962.16,0.1,2665.94
1041,104,1,4507.94,0,4507.94
1041,190,3,1962.53,0.2,4710.07
1042,263,3,3765.62,0,11296.86
1043,30,2,4638.28,0.2,7421.25
1043,67,3,1384.47,0.1,3738.07
1043,133,2,4617.75,0,9235.5
1044,107,3,171.93,0.1,464.21
1044,221,2,3628.31,0.1,6530.96
1044,129,3,2531.28,0.2,6075.07
1044,30,2,4638.28,0.2,7421.25
1045,116,3,4729.75,0.2,11351.4
1045,104,3,4507.94,0,13523.82
1045,223,2,3793.34,0,7586.68
1045,171,1,226.42,0,226.42
1046,1,3,1571.14,0.2,3770.74
1046,102,1,1655.92,0,1655.92
1046,185,2,1406.51,0,2813.02
1047,199,3,1706.15,0.1,4606.61
1047,66,2,610.55,0,1221.1
1047,234,3,1752.01,0,5256.03
1048,153,2,4053.91,0,8107.82
1048,289,1,1989.64,0.2,1591.71
1048,13,1,3075.58,0.2,2460.46
1048,230,2,1046.39,0.2,1674.22
1048,122,1,1254.11,0,1254.11
1049,34,3,3132.01,0,9396.03
1049,252,2,3127.93,0.1,5630.27
1050,146,2,1738.9,0,3477.8
1051,72,2,694.52,0,1389.04
1051,185,3,1406.51,0.1,3797.58
1051,212,2,3691.31,0.1,6644.36
1051,65,1,4314.56,0,4314.56
1052,158,3,3200.7,0.1,8641.89
1052,198,3,2228.32,0,6684.96
1053,14,2,4246.91,0.1,7644.44
1053,199,2,1706.15,0.2,2729.84
1054,241,2,4140.57,0.2,6624.91
1054,298,1,2955.32,0.1,2659.79
1055,41,3,4424.05,0.1,11944.94
1056,39,2,1788.8,0.2,2862.08
1056,105,2,985.57,0.2,1576.91
1056,173,2,3917.1,0.2,6267.36
1057,85,3,4346.15,0,13038.45
1057,273,3,4036.68,0,12110.04
1057,245,1,4842.81,0.2,3874.25
1057,27,1,4687.97,0.2,3750.38
1058,266,1,1513.44,0.2,1210.75
1058,69,2,2395.28,0,4790.56
1059,159,1,807.72,0,807.72
1059,277,1,3435.47,0.1,3091.92
1059,243,3,2564.2,0,7692.6
1060,158,3,3200.7,0.1,8641.89
1061,234,2,1752.01,0.1,3153.62
1061,270,2,3310.85,0.2,5297.36
1061,261,2,3503.75,0.1,6306.75
1062,220,3,2980.59,0.2,7153.42
1062,44,3,3885.07,0.1,10489.69
1063,164,2,816.74,0,1633.48
1063,65,3,4314.56,0.2,10354.94
1064,264,3,490.72,0,1472.16
1064,8,2,1531.1,0.2,2449.76
1064,49,1,1365.91,0,1365.91
1064,275,3,1095.75,0.2,2629.8
1065,198,1,2228.32,0,2228.32
1066,106,2,1023.38,0.2,1637.41
1066,79,3,2449.85,0.1,6614.59
1066,142,3,2632.44,0,7897.32
1066,145,3,1799.29,0,5397.87
1067,108,1,3213.87,0.2,2571.1
1067,74,2,3005.42,0,6010.84
1067,127,1,4510.8,0.2,3608.64
1067,189,3,2918.36,0.2,7004.06
1068,210,2,161.58,0.2,258.53
1068,71,2,3792.47,0.1,6826.45
1068,43,3,241.69,0.1,652.56
1068,228,1,4818.58,0.2,3854.86
1069,160,1,961.86,0,961.86
1070,6,3,905.68,0,2717.04
1070,252,1,3127.93,0.2,2502.34
1070,191,1,2272.49,0.2,1817.99
1070,148,1,2047.04,0.1,1842.34
1070,262,3,579.31,0.2,1390.34
1071,236,1,3037.97,0.2,2430.38
1071,205,2,1317.26,0.2,2107.62
1071,104,1,4507.94,0.1,4057.15
1071,69,1,2395.28,0,2395.28
1071,4,2,4485.44,0.2,7176.7
1072,251,3,148.83,0.1,401.84
1072,300,1,3405.97,0,3405.97
1072,44,1,3885.07,0.1,3496.56
1072,252,2,3127.93,0.1,5630.27
1073,140,2,2103.47,0.2,3365.55
1073,136,3,835.08,0.2,2004.19
1073,1,1,1571.14,0.2,1256.91
1073,186,1,4809.64,0.1,4328.68
1074,247,2,2671.22,0.2,4273.95
1074,270,2,3310.85,0,6621.7
1074,157,3,1420.43,0,4261.29
1074,30,3,4638.28,0.2,11131.87
1075,253,1,655.15,0.1,589.63
1075,228,3,4818.58,0,14455.74
1075,275,3,1095.75,0,3287.25
1075,209,3,4282.34,0,12847.02
1076,220,1,2980.59,0,2980.59
1076,150,2,1188.32,0.2,1901.31
1076,20,3,670.4,0,2011.2
1077,230,1,1046.39,0.1,941.75
1077,169,1,4666.14,0.1,4199.53
1078,91,3,1308.63,0.2,3140.71
1078,201,2,3328.08,0.2,5324.93
1078,176,1,4859.23,0,4859.23
1078,31,2,3542.58,0.1,6376.64
1079,55,3,4758.22,0.1,12847.19
1079,173,1,3917.1,0.2,3133.68
1080,102,1,1655.92,0,1655.92
1080,256,1,340.75,0.2,272.6
1081,188,1,270.55,0.1,243.5
1081,14,2,4246.91,0.2,6795.06
1081,161,1,2773.7,0.1,2496.33
1081,159,2,807.72,0.2,1292.35
1082,276,1,2930.01,0.1,2637.01
1083,191,3,2272.49,0.1,6135.72
1083,144,3,2500.85,0.2,6002.04
1084,293,2,3384.67,0.2,5415.47
1084,289,3,1989.64,0.1,5372.03
1084,15,2,2876.77,0.1,5178.19
1085,16,1,3952.33,0.2,3161.86
1086,3,3,1407.01,0.1,3798.93
1087,119,3,822.62,0.2,1974.29
1088,234,2,1752.01,0.1,3153.62
1088,66,2,610.55,0.2,976.88
1088,24,2,4661.82,0,9323.64
1088,269,1,4355.56,0.2,3484.45
1088,209,3,4282.34,0.2,10277.62
1089,194,3,2773.23,0.2,6655.75
1089,144,1,2500.85,0.1,2250.76
1089,172,2,4013.49,0.2,6421.58
1089,166,1,1655.44,0.2,1324.35
1089,280,1,990.64,0.2,792.51
1090,116,2,4729.75,0.2,7567.6
1090,221,2,3628.31,0.2,5805.3
1090,138,3,1616.24,0.2,3878.98
1091,255,3,634.26,0,1902.78
1092,139,3,3351.42,0.1,9048.83
1092,196,1,415.32,0,415.32
1093,242,1,4351.59,0.2,3481.27
1093,211,3,2468.4,0,7405.2
1093,32,2,3229.2,0,6458.4
1093,13,3,3075.58,0.1,8304.07
1093,157,2,1420.43,0.2,2272.69
1094,172,3,4013.49,0.1,10836.42
1094,231,1,671.34,0.1,604.21
1094,160,2,961.86,0.1,1731.35
1095,6,1,905.68,0.2,724.54
1096,6,2,905.68,0.1,1630.22
1096,204,2,2819.85,0.2,4511.76
1097,131,2,2349.61,0.1,4229.3
1097,23,3,4414.98,0.1,11920.45
1097,208,1,2962.16,0,2962.16
1097,18,3,534.95,0.2,1283.88
1097,222,2,3519.57,0,7039.14
1098,230,3,1046.39,0,3139.17
1099,113,2,180.63,0.1,325.13
1099,203,2,4122.66,0.2,6596.26
1099,127,1,4510.8,0,4510.8
1100,259,1,2977.48,0,2977.48
1101,271,1,4563.65,0.2,3650.92
1102,35,3,147.11,0.2,353.06
1102,97,2,1334.43,0.1,2401.97
1102,67,3,1384.47,0.2,3322.73
1102,88,1,555.9,0.1,500.31
1102,69,1,2395.28,0.2,1916.22
1103,124,3,319.5,0.1,862.65
1103,82,3,716.07,0.2,1718.57
1103,270,3,3310.85,0.1,8939.3
1104,152,2,888.12,0.1,1598.62
1104,156,2,4614.81,0.2,7383.7
1104,263,2,3765.62,0.2,6024.99
1105,284,1,1844.85,0,1844.85
1105,237,3,3100.61,0,9301.83
1105,282,1,3926.46,0.1,3533.81
1105,127,3,4510.8,0,13532.4
1105,300,1,3405.97,0.1,3065.37
1106,182,2,2659.11,0,5318.22
1106,267,3,4752.35,0.1,12831.35
1107,99,3,648.26,0,1944.78
1107,244,3,3623.71,0,10871.13
1107,157,3,1420.43,0,4261.29
1107,108,2,3213.87,0,6427.74
1107,285,2,2791.44,0.2,4466.3
1108,141,1,1689.08,0.2,1351.26
1108,24,3,4661.82,0.1,12586.91
1108,291,3,850.79,0,2552.37
1108,16,2,3952.33,0.2,6323.73
1108,191,1,2272.49,0.1,2045.24
1109,163,3,3977.99,0,11933.97
1109,196,2,415.32,0.1,747.58
1110,143,1,2349.66,0.2,1879.73
1110,9,3,2541.75,0.2,6100.2
1110,39,3,1788.8,0.2,4293.12
1110,50,3,4334.05,0.2,10401.72
1110,20,1,670.4,0.2,536.32
1111,100,2,4054.92,0,8109.84
1112,269,2,4355.56,0,8711.12
1112,38,1,1830.1,0,1830.1
1112,203,2,4122.66,0.1,7420.79
1112,73,1,4378.53,0.2,3502.82
1112,47,3,2238.71,0.1,6044.52
1113,115,2,2411.4,0.1,4340.52
1114,53,2,4303.7,0.2,6885.92
1114,9,3,2541.75,0,7625.25
1115,40,3,1192.17,0,3576.51
1116,124,3,319.5,0,958.5
1116,242,2,4351.59,0.2,6962.54
1116,77,1,3082.83,0,3082.83
1116,106,3,1023.38,0,3070.14
1117,12,1,1645.78,0,1645.78
1117,173,2,3917.1,0.1,7050.78
1117,259,3,2977.48,0.1,8039.2
